-10.954,1.4485,0.20971
-11.014,1.2401,0.099289
-11.254,2.6124,0.25349
-11.194,2.3184,0.2412
-10.684,1.0573,0.11516
-11.254,3.2769,0.12958
-11.074,1.5728,0.22609
-11.114,1.7577,0.21055
-11.274,3.9468,0.43279
